review_id,drugName,condition,review,rating,date,usefulCount
100121,Desogestrel / ethinyl estradiol,Birth Control,"Pt. 1: This birth control started ruining my life. I only took it for 3 weeks because I couldn't stand it anymore. Literally on day 3 I started getting powerful migraines, I couldn't sleep from them, my eyes would tear up, I started taking at least 4 Advil on the daily for them to be BEARABLE. Then I started feeling like pure rubbish, even more depressed than before. I wanted to slap everyone around me. You couldn't even talk to me. Now on to my face My Face Broke Out Like Pure Hell. I've been off of it for a week and the breakouts on my jaw (and even around my nose which never happened) are plentiful and SO RED.",1.0,2016-11-04,4
124208,Skyla,Birth Control,"The insertion was excruciating. The entire time I had it, I felt a dull pain localized to my cervix (I couldn't even touch my cervix because it would send a shooting pain up my uterus). It made sex impossible because my partner would feel the strings, I would get sharp shooting pains during penetration, and my natural lubrication was non-existent. I would bleed after sex and have cramps for days afterwards, with sharp localized pain. Three months in, it travelled upwards and I got it removed. I've been bleeding for two weeks now, with huge blood clots and soaking through super tampons in less than two hours. I've been breaking out.",1.0,2016-03-20,3
106569,Implanon,Birth Control,"This birth control is a near traumatic experience. I have gained 30lbs. I have had this implanted in my arm since 2013. On top of the weight issue I have experienced constant bleeding, emotional ups and downs, and a fire cracker temperament. I've set up appointments but the timing has been poor considering I have just gotten out of the military, moved across the country and moved into a new house. I did however manage to start using the nueva ring and it did however help a lot with maintaining the current weight and with 1 1/2 hrs of gym time a day was working to get down to a happier weight. Recently I have ran out of the nueva ring and even with so much time in the gym it's like a gained 5 lbs in my sleep. Working on getting it removed",2.0,2016-01-03,5
144910,Etonogestrel,Birth Control,Implanon is great for birth control but is horrible for life control. It causes horrible mood swings hair loss weight gain extreme illness everyday I feel really out of control my emotions are all over the place and there's nothing they can do about it because they lost it - it is lost in my arm and it cannot be removed! Never get Implanon,1.0,2016-01-08,7
147766,Norethindrone,Birth Control,"Worst birth control ever!!! First off, my mood swings and depression were crazy. Couldn't even get out of bed half the time. Then my face neck chest arms and back got covered in acne.. to top it off, it completely threw my period out of whack. And I took it at the same time everyday! I was on pill for 3 months.. needless to say.. I am done with this one! TRASH!!!!!!!!!",1.0,2017-05-17,1
148503,Mirena,Birth Control,"Bad side effects! I'm 20 years old and have not had kids and got the mirena due to heavy periods, this was 2 years ago now. Getting it inserted was so painful I was traumatised by the experience. However I have not had a period or spotting in 2 years. Downfall I developed acne, depression, anxiety and horrible mood swings. More recently I got BV (bacterial vaginosis) (horrible smell down there) antibiotics as well as creams are not getting rid of this reoccurring for 4 months and now after some serious thinking I'll be getting the IUD removed as the side effects are not worth it anymore! I can't wait to get it out and start feeling like myself again. I hope the removal doesn't hurt as bad! Do your research.",2.0,2017-04-06,4
106500,Implanon,Birth Control,"I have had this in for a year now, so given this a fair chance. It was all good for the first few months but then started noticing my Breast always gets sore a week before my period. so sore that it hurts taking and putting a bra on, also increased weight gain I have went to a size 12 to a 16 in trousers and uncomfatable bloating regularly, noticing incresed cravings for sweet things they can be so bad!! Feeling tired a lot! I will be getting this removed soon as I can't bare it any longer",2.0,2016-04-07,1
84323,Ethinyl estradiol / norgestimate,Birth Control,"I've been on this medication for about 6 years. Its fine at first, then everything just gets awful. The two positives are my skin stays clear, although my skin has never been prone to acne, and I've never gotten pregnant. Also, it never caused weight gain for me. Aside from that, I wouldn't recommend. I feel so depressed all of the time and my anxiety is through the roof. All I want to do is sleep. Not to mention my sex drive is completely nonexistent. It gets 4/10 because it does its job as birth control effectively as long as you take it correctly. But what does the effectiveness matter if you never have the drive to have sex. Looking for a dependable alternative that works and won't cause weight gain or acne so I can stop taking this",4.0,2017-01-04,4
220607,Loestrin 24 Fe,Birth Control,I've been on this for 1 1/3 months (switched from Depo Shot) and I'm not sure I like this when I started it just 9 days in I got my period and at the end of the pack I didn't get a period and now I'm on week 3 of my second pack and no period like last month. So I'm a little worried and I get headaches a lot and my breasts hurt (this just started a week ago). If by the end of this pack I don't get my period then I'm going to the doctor.,4.0,2011-06-03,0
16310,Ethinyl estradiol / norethindrone,Birth Control,"I began taking this pill after I finished breastfeeding and switched from Micronor. I began having cramps to the point I wanted to curl up in a ball and not move during my period, and I had 2 periods plus spotting in one month. Add that to the emotions I was experiencing (anxiety, depression, very quick temper) and I stopped taking this after 2 1/2 months. My husband noticed a big change in my moods and anxiety levels on this pill. I recommend to anyone trying this pill to pay attention to your mental health as well as physical.",1.0,2016-02-29,6
2545,Camrese,Birth Control,"Breakthrough bleeding, headaches ,nausea, bloating.... Have been bleeding for almost two weeks. On the fourth week of the first packet.",2.0,2012-06-19,16
143071,Etonogestrel,Birth Control,"Nexplanon started off great but after about 6 months, it was the worst decision I had made. I tried to ride it out because I thought it would get better but it never did. My periods last almost 3 weeks with heavy bleeding the entire time, and constant moodiness and fatigue. I am scheduling an appointment to get it removed!!!",3.0,2017-06-15,1
